region_name,item_description,total_value,regional_total,percentage
Gujarat,00000000008100006656,11802.000000000,2896805871761.100000000,4.07E-7
Gujarat,00000000008100014328,11800.000000000,2896805871761.100000000,4.07E-7
Gujarat,00000000008100002605,11798.000000000,2896805871761.100000000,4.07E-7
Gujarat,00000000008100020279,11797.000000000,2896805871761.100000000,4.07E-7
Gujarat,00000000008100017150,11795.000000000,2896805871761.100000000,4.07E-7
Gujarat,00000000008100006661,11790.000000000,2896805871761.100000000,4.07E-7
Gujarat,00000000008100000098,11789.000000000,2896805871761.100000000,4.07E-7
Gujarat,00000000008100011514,11788.000000000,2896805871761.100000000,4.07E-7
Gujarat,00000000008100001674,11787.000000000,2896805871761.100000000,4.07E-7
Gujarat,00000000008100007827,11785.000000000,2896805871761.100000000,4.07E-7
Gujarat,00000000008100020845,11783.000000000,2896805871761.100000000,4.07E-7
Gujarat,00000000008100014527,11781.000000000,2896805871761.100000000,4.07E-7
Gujarat,00000000008100014449,11781.000000000,2896805871761.100000000,4.07E-7
Gujarat,00000000008100012906,11779.000000000,2896805871761.100000000,4.07E-7
Gujarat,00000000008100009476,11777.000000000,2896805871761.100000000,4.07E-7
Gujarat,00000000008100004194,11776.000000000,2896805871761.100000000,4.07E-7
Gujarat,00000000008100013805,11771.000000000,2896805871761.100000000,4.06E-7
Gujarat,00000000008100006379,11771.000000000,2896805871761.100000000,4.06E-7
Gujarat,00000000008100011131,11770.000000000,2896805871761.100000000,4.06E-7
Gujarat,00000000008100021250,11768.000000000,2896805871761.100000000,4.06E-7
Gujarat,00000000008100012012,11768.000000000,2896805871761.100000000,4.06E-7
Gujarat,00000000008100000155,11767.000000000,2896805871761.100000000,4.06E-7
Gujarat,00000000008100012997,11763.000000000,2896805871761.100000000,4.06E-7
Gujarat,00000000008100004321,11763.000000000,2896805871761.100000000,4.06E-7
Gujarat,00000000008100013358,11762.000000000,2896805871761.100000000,4.06E-7
Gujarat,00000000008100006971,11759.000000000,2896805871761.100000000,4.06E-7
Gujarat,00000000008100012896,11759.000000000,2896805871761.100000000,4.06E-7
Gujarat,00000000008100011105,11759.000000000,2896805871761.100000000,4.06E-7
Gujarat,00000000008100010455,11759.000000000,2896805871761.100000000,4.06E-7
Gujarat,00000000008100014344,11759.000000000,2896805871761.100000000,4.06E-7
Gujarat,00000000008100021671,11757.000000000,2896805871761.100000000,4.06E-7
Gujarat,00000000008100013469,11756.000000000,2896805871761.100000000,4.06E-7
Gujarat,00000000008100012849,11756.000000000,2896805871761.100000000,4.06E-7
Gujarat,00000000008100006652,11754.000000000,2896805871761.100000000,4.06E-7
Gujarat,00000000008100009039,11753.000000000,2896805871761.100000000,4.06E-7
Gujarat,00000000008100001808,11750.000000000,2896805871761.100000000,4.06E-7
Gujarat,00000000008100018287,11749.000000000,2896805871761.100000000,4.06E-7
Gujarat,00000000008100000014,11746.000000000,2896805871761.100000000,4.05E-7
Gujarat,00000000008100007153,11745.000000000,2896805871761.100000000,4.05E-7
Gujarat,00000000008100000145,11743.000000000,2896805871761.100000000,4.05E-7
Gujarat,00000000008100000864,11742.000000000,2896805871761.100000000,4.05E-7
Gujarat,00000000008100019265,11742.000000000,2896805871761.100000000,4.05E-7
Gujarat,00000000008100011511,11740.000000000,2896805871761.100000000,4.05E-7
Gujarat,00000000008100011599,11738.000000000,2896805871761.100000000,4.05E-7
Gujarat,00000000008100012320,11738.000000000,2896805871761.100000000,4.05E-7
Gujarat,00000000008100014044,11738.000000000,2896805871761.100000000,4.05E-7
Gujarat,00000000008100012976,11735.000000000,2896805871761.100000000,4.05E-7
Gujarat,00000000008100012676,11729.000000000,2896805871761.100000000,4.05E-7
Gujarat,00000000008100013740,11729.000000000,2896805871761.100000000,4.05E-7
Gujarat,00000000008100000341,11728.000000000,2896805871761.100000000,4.05E-7
Gujarat,00000000008100018892,11727.000000000,2896805871761.100000000,4.05E-7
Gujarat,00000000008100014672,11727.000000000,2896805871761.100000000,4.05E-7
Gujarat,00000000008100012520,11726.000000000,2896805871761.100000000,4.05E-7
Gujarat,00000000008100014341,11726.000000000,2896805871761.100000000,4.05E-7
Gujarat,00000000008100009576,11725.000000000,2896805871761.100000000,4.05E-7
Gujarat,00000000008100013574,11725.000000000,2896805871761.100000000,4.05E-7
Gujarat,00000000008100014345,11723.000000000,2896805871761.100000000,4.05E-7
Gujarat,00000000008100014598,11723.000000000,2896805871761.100000000,4.05E-7
Gujarat,00000000008100004142,11721.000000000,2896805871761.100000000,4.05E-7
Gujarat,00000000008100012859,11720.000000000,2896805871761.100000000,4.05E-7
Gujarat,00000000008100013842,11717.000000000,2896805871761.100000000,4.04E-7
Gujarat,00000000008100012375,11717.000000000,2896805871761.100000000,4.04E-7
Gujarat,00000000008100011320,11717.000000000,2896805871761.100000000,4.04E-7
Gujarat,00000000008100014254,11717.000000000,2896805871761.100000000,4.04E-7
Gujarat,00000000008100002824,11715.000000000,2896805871761.100000000,4.04E-7
Gujarat,00000000008100018005,11714.000000000,2896805871761.100000000,4.04E-7
Gujarat,00000000008100012977,11713.000000000,2896805871761.100000000,4.04E-7
Gujarat,00000000008100011569,11712.000000000,2896805871761.100000000,4.04E-7
Gujarat,00000000008100012345,11712.000000000,2896805871761.100000000,4.04E-7
Gujarat,00000000008100009698,11707.000000000,2896805871761.100000000,4.04E-7
Gujarat,00000000008100013392,11706.000000000,2896805871761.100000000,4.04E-7
Gujarat,00000000008100014405,11705.000000000,2896805871761.100000000,4.04E-7
Gujarat,00000000008100016426,11704.000000000,2896805871761.100000000,4.04E-7
Gujarat,00000000008100012757,11703.000000000,2896805871761.100000000,4.04E-7
Gujarat,00000000008100010972,11700.000000000,2896805871761.100000000,4.04E-7
Gujarat,00000000008100015795,11700.000000000,2896805871761.100000000,4.04E-7
Gujarat,00000000008100007373,11698.000000000,2896805871761.100000000,4.04E-7
Gujarat,00000000008100013292,11696.000000000,2896805871761.100000000,4.04E-7
Gujarat,00000000008100006636,11696.000000000,2896805871761.100000000,4.04E-7
Gujarat,00000000008100013837,11694.000000000,2896805871761.100000000,4.04E-7
Gujarat,00000000008100001875,11693.000000000,2896805871761.100000000,4.04E-7
Gujarat,00000000008100022044,11693.000000000,2896805871761.100000000,4.04E-7
Gujarat,00000000008100014197,11691.000000000,2896805871761.100000000,4.04E-7
Gujarat,00000000008100002755,11691.000000000,2896805871761.100000000,4.04E-7
Gujarat,00000000008100013291,11688.000000000,2896805871761.100000000,4.03E-7
Gujarat,00000000008100009917,11688.000000000,2896805871761.100000000,4.03E-7
Gujarat,00000000008100014187,11688.000000000,2896805871761.100000000,4.03E-7
Gujarat,00000000008100006662,11688.000000000,2896805871761.100000000,4.03E-7
Gujarat,00000000008100006275,11688.000000000,2896805871761.100000000,4.03E-7
Gujarat,00000000008100007980,11686.000000000,2896805871761.100000000,4.03E-7
Gujarat,00000000008100002677,11684.000000000,2896805871761.100000000,4.03E-7
Gujarat,00000000008100002609,11684.000000000,2896805871761.100000000,4.03E-7
Gujarat,00000000008100014605,11682.000000000,2896805871761.100000000,4.03E-7
Gujarat,00000000008100010432,11682.000000000,2896805871761.100000000,4.03E-7
Gujarat,00000000008100011570,11679.000000000,2896805871761.100000000,4.03E-7
Gujarat,00000000008100013600,11676.000000000,2896805871761.100000000,4.03E-7
Gujarat,00000000008100013051,11673.000000000,2896805871761.100000000,4.03E-7
Gujarat,00000000008100012947,11671.000000000,2896805871761.100000000,4.03E-7
Gujarat,00000000008100013003,11670.000000000,2896805871761.100000000,4.03E-7
Gujarat,00000000008100012385,11670.000000000,2896805871761.100000000,4.03E-7
Gujarat,00000000008100014525,11667.000000000,2896805871761.100000000,4.03E-7
Gujarat,00000000008100014446,11667.000000000,2896805871761.100000000,4.03E-7
Gujarat,00000000008100013951,11667.000000000,2896805871761.100000000,4.03E-7
Gujarat,00000000008100013199,11667.000000000,2896805871761.100000000,4.03E-7
Gujarat,00000000008100012675,11666.000000000,2896805871761.100000000,4.03E-7
Gujarat,00000000008100019592,11666.000000000,2896805871761.100000000,4.03E-7
Gujarat,00000000008100017842,11666.000000000,2896805871761.100000000,4.03E-7
Gujarat,00000000008100014695,11664.000000000,2896805871761.100000000,4.03E-7
Gujarat,00000000008100008134,11663.000000000,2896805871761.100000000,4.03E-7
Gujarat,00000000008100014448,11661.000000000,2896805871761.100000000,4.03E-7
Gujarat,00000000008100006329,11661.000000000,2896805871761.100000000,4.03E-7
Gujarat,00000000008100013200,11661.000000000,2896805871761.100000000,4.03E-7
Gujarat,00000000008100010932,11661.000000000,2896805871761.100000000,4.03E-7
Gujarat,00000000008100021148,11660.000000000,2896805871761.100000000,4.03E-7
Gujarat,00000000008100014630,11658.000000000,2896805871761.100000000,4.02E-7
Gujarat,00000000008100013742,11658.000000000,2896805871761.100000000,4.02E-7
Gujarat,00000000008100000805,11657.000000000,2896805871761.100000000,4.02E-7
Gujarat,00000000008100001011,11657.000000000,2896805871761.100000000,4.02E-7
Gujarat,00000000008100013173,11657.000000000,2896805871761.100000000,4.02E-7
Gujarat,00000000008100013172,11655.000000000,2896805871761.100000000,4.02E-7
Gujarat,00000000008100013002,11653.000000000,2896805871761.100000000,4.02E-7
Gujarat,00000000008100014703,11651.000000000,2896805871761.100000000,4.02E-7
Gujarat,00000000008100012799,11651.000000000,2896805871761.100000000,4.02E-7
Gujarat,00000000008100000336,11650.000000000,2896805871761.100000000,4.02E-7
Gujarat,00000000008100014443,11650.000000000,2896805871761.100000000,4.02E-7
Gujarat,00000000008100012755,11650.000000000,2896805871761.100000000,4.02E-7
Gujarat,00000000008100013806,11647.000000000,2896805871761.100000000,4.02E-7
Gujarat,00000000008100013390,11647.000000000,2896805871761.100000000,4.02E-7
Gujarat,00000000008100014689,11647.000000000,2896805871761.100000000,4.02E-7
Gujarat,00000000008100013236,11647.000000000,2896805871761.100000000,4.02E-7
Gujarat,00000000008100014121,11647.000000000,2896805871761.100000000,4.02E-7
Gujarat,00000000008100013235,11646.000000000,2896805871761.100000000,4.02E-7
Gujarat,00000000008100012638,11644.000000000,2896805871761.100000000,4.02E-7
Gujarat,00000000008100013979,11644.000000000,2896805871761.100000000,4.02E-7
Gujarat,00000000008100022133,11644.000000000,2896805871761.100000000,4.02E-7
Gujarat,00000000008100012863,11641.000000000,2896805871761.100000000,4.02E-7
Gujarat,00000000008100016910,11640.000000000,2896805871761.100000000,4.02E-7
Gujarat,00000000008100012820,11640.000000000,2896805871761.100000000,4.02E-7
Gujarat,00000000008100014697,11638.000000000,2896805871761.100000000,4.02E-7
Gujarat,00000000008100011975,11637.000000000,2896805871761.100000000,4.02E-7
Gujarat,00000000008100012344,11635.000000000,2896805871761.100000000,4.02E-7
Gujarat,00000000008100013841,11635.000000000,2896805871761.100000000,4.02E-7
Gujarat,00000000008100006630,11634.000000000,2896805871761.100000000,4.02E-7
Gujarat,00000000008100014640,11632.000000000,2896805871761.100000000,4.02E-7
Gujarat,00000000008100021186,11627.000000000,2896805871761.100000000,4.01E-7
Gujarat,00000000008100011747,11626.000000000,2896805871761.100000000,4.01E-7
Gujarat,00000000008100012035,11626.000000000,2896805871761.100000000,4.01E-7
Gujarat,00000000008100012548,11623.000000000,2896805871761.100000000,4.01E-7
Gujarat,00000000008100010998,11621.000000000,2896805871761.100000000,4.01E-7
Gujarat,00000000008100017331,11620.000000000,2896805871761.100000000,4.01E-7
Gujarat,00000000008100021552,11620.000000000,2896805871761.100000000,4.01E-7
Gujarat,00000000008100011155,11620.000000000,2896805871761.100000000,4.01E-7
Gujarat,00000000008100012038,11617.000000000,2896805871761.100000000,4.01E-7
Gujarat,00000000008100011594,11616.000000000,2896805871761.100000000,4.01E-7
Gujarat,00000000008100012379,11614.000000000,2896805871761.100000000,4.01E-7
Gujarat,00000000008100019240,11611.000000000,2896805871761.100000000,4.01E-7
Gujarat,00000000008100013307,11611.000000000,2896805871761.100000000,4.01E-7
Gujarat,00000000008100008581,11609.000000000,2896805871761.100000000,4.01E-7
Gujarat,00000000008100006639,11605.000000000,2896805871761.100000000,4.01E-7
Gujarat,00000000008100012999,11605.000000000,2896805871761.100000000,4.01E-7
Gujarat,00000000008100011932,11605.000000000,2896805871761.100000000,4.01E-7
Gujarat,00000000008100014442,11602.000000000,2896805871761.100000000,4.01E-7
Gujarat,00000000008100001938,11602.000000000,2896805871761.100000000,4.01E-7
Gujarat,00000000008100013672,11596.000000000,2896805871761.100000000,4.00E-7
Gujarat,00000000008100006783,11596.000000000,2896805871761.100000000,4.00E-7
Gujarat,00000000008100013915,11594.000000000,2896805871761.100000000,4.00E-7
Gujarat,00000000008100011108,11591.000000000,2896805871761.100000000,4.00E-7
Gujarat,00000000008100014327,11591.000000000,2896805871761.100000000,4.00E-7
Gujarat,00000000008100013913,11591.000000000,2896805871761.100000000,4.00E-7
Gujarat,00000000008100014402,11585.000000000,2896805871761.100000000,4.00E-7
Gujarat,00000000008100021862,11585.000000000,2896805871761.100000000,4.00E-7
Gujarat,00000000008100013237,11582.000000000,2896805871761.100000000,4.00E-7
Gujarat,00000000008100007610,11579.000000000,2896805871761.100000000,4.00E-7
Gujarat,00000000008100013389,11579.000000000,2896805871761.100000000,4.00E-7
Gujarat,00000000008100006084,11578.000000000,2896805871761.100000000,4.00E-7
Gujarat,00000000008100013812,11576.000000000,2896805871761.100000000,4.00E-7
Gujarat,00000000008100008459,11575.000000000,2896805871761.100000000,4.00E-7
Gujarat,00000000008100021057,11573.000000000,2896805871761.100000000,4.00E-7
Gujarat,00000000008100013169,11573.000000000,2896805871761.100000000,4.00E-7
Gujarat,00000000008100014329,11570.000000000,2896805871761.100000000,3.99E-7
Gujarat,00000000008100014563,11564.000000000,2896805871761.100000000,3.99E-7
Gujarat,00000000008100012969,11563.000000000,2896805871761.100000000,3.99E-7
Gujarat,00000000008100006935,11561.000000000,2896805871761.100000000,3.99E-7
Gujarat,00000000008100009812,11556.000000000,2896805871761.100000000,3.99E-7
Gujarat,00000000008100011700,11555.000000000,2896805871761.100000000,3.99E-7
Gujarat,00000000008100019008,11553.000000000,2896805871761.100000000,3.99E-7
Gujarat,00000000008100011628,11552.000000000,2896805871761.100000000,3.99E-7
Gujarat,00000000008100006438,11551.000000000,2896805871761.100000000,3.99E-7
Gujarat,00000000008100010130,11550.000000000,2896805871761.100000000,3.99E-7
Gujarat,00000000008100012860,11550.000000000,2896805871761.100000000,3.99E-7
Gujarat,00000000008100002656,11545.000000000,2896805871761.100000000,3.99E-7
Gujarat,00000000008100022132,11541.000000000,2896805871761.100000000,3.98E-7
Gujarat,00000000008100022045,11538.000000000,2896805871761.100000000,3.98E-7
Gujarat,00000000008100016689,11536.000000000,2896805871761.100000000,3.98E-7
Gujarat,00000000008100006907,11536.000000000,2896805871761.100000000,3.98E-7
Gujarat,00000000008100012760,11532.000000000,2896805871761.100000000,3.98E-7
Gujarat,00000000008100001762,11531.000000000,2896805871761.100000000,3.98E-7
Gujarat,00000000008100003242,11530.000000000,2896805871761.100000000,3.98E-7
Gujarat,00000000008100014632,11529.000000000,2896805871761.100000000,3.98E-7
Gujarat,00000000008100002849,11526.000000000,2896805871761.100000000,3.98E-7
Gujarat,00000000008100002347,11521.000000000,2896805871761.100000000,3.98E-7
Gujarat,00000000008100021672,11511.000000000,2896805871761.100000000,3.97E-7
Gujarat,00000000008100021866,11509.000000000,2896805871761.100000000,3.97E-7
Gujarat,00000000008100005776,11509.000000000,2896805871761.100000000,3.97E-7
Gujarat,00000000008100022266,11505.000000000,2896805871761.100000000,3.97E-7
Gujarat,00000000008100020194,11504.000000000,2896805871761.100000000,3.97E-7
Gujarat,00000000008100007925,11503.000000000,2896805871761.100000000,3.97E-7
Gujarat,00000000008100022265,11497.000000000,2896805871761.100000000,3.97E-7
Gujarat,00000000008100001695,11494.000000000,2896805871761.100000000,3.97E-7
Gujarat,00000000008100013391,11487.000000000,2896805871761.100000000,3.97E-7
Gujarat,00000000008100021187,11484.000000000,2896805871761.100000000,3.96E-7
Gujarat,00000000008100013249,11481.000000000,2896805871761.100000000,3.96E-7
Gujarat,00000000008100011109,11478.000000000,2896805871761.100000000,3.96E-7
Gujarat,00000000008100010255,11477.000000000,2896805871761.100000000,3.96E-7
Gujarat,00000000008100010535,11476.000000000,2896805871761.100000000,3.96E-7
Gujarat,00000000008100021409,11472.000000000,2896805871761.100000000,3.96E-7
Gujarat,00000000008100007193,11472.000000000,2896805871761.100000000,3.96E-7
Gujarat,00000000008100012552,11467.000000000,2896805871761.100000000,3.96E-7
Gujarat,00000000008100004501,11466.000000000,2896805871761.100000000,3.96E-7
Gujarat,00000000008100010139,11458.000000000,2896805871761.100000000,3.96E-7
Gujarat,00000000008100018338,11445.000000000,2896805871761.100000000,3.95E-7
Gujarat,00000000008100002310,11433.000000000,2896805871761.100000000,3.95E-7
Gujarat,00000000008100014634,11433.000000000,2896805871761.100000000,3.95E-7
Gujarat,00000000008100006786,11429.000000000,2896805871761.100000000,3.95E-7
Gujarat,00000000008100007563,11429.000000000,2896805871761.100000000,3.95E-7
Gujarat,00000000008100001830,11422.000000000,2896805871761.100000000,3.94E-7
Gujarat,00000000008100007946,11420.000000000,2896805871761.100000000,3.94E-7
Gujarat,00000000008100021335,11418.000000000,2896805871761.100000000,3.94E-7
Gujarat,00000000008100012970,11414.000000000,2896805871761.100000000,3.94E-7
Gujarat,00000000008100017894,11410.000000000,2896805871761.100000000,3.94E-7
Gujarat,00000000008100012505,11406.000000000,2896805871761.100000000,3.94E-7
Gujarat,00000000008100017363,11404.000000000,2896805871761.100000000,3.94E-7
Gujarat,00000000008100006620,11403.000000000,2896805871761.100000000,3.94E-7
Gujarat,00000000008100010522,11402.000000000,2896805871761.100000000,3.94E-7
Gujarat,00000000008100010325,11402.000000000,2896805871761.100000000,3.94E-7
Gujarat,00000000008100006004,11402.000000000,2896805871761.100000000,3.94E-7
Gujarat,M.S. WASTE (BLACK PATTI),11400.000000000,2896805871761.100000000,3.94E-7
Gujarat,00000000008100018196,11400.000000000,2896805871761.100000000,3.94E-7
Gujarat,00000000008100005889,11400.000000000,2896805871761.100000000,3.94E-7
Gujarat,00000000008100014196,11398.000000000,2896805871761.100000000,3.93E-7
Gujarat,00000000008100009028,11396.000000000,2896805871761.100000000,3.93E-7
Gujarat,00000000008100008379,11391.000000000,2896805871761.100000000,3.93E-7
Gujarat,00000000008100010134,11388.000000000,2896805871761.100000000,3.93E-7
Gujarat,00000000008100020463,11375.000000000,2896805871761.100000000,3.93E-7
Gujarat,00000000008100005109,11366.000000000,2896805871761.100000000,3.92E-7
Gujarat,00000000008100009342,11364.000000000,2896805871761.100000000,3.92E-7
Gujarat,00000000008100018375,11363.000000000,2896805871761.100000000,3.92E-7
Gujarat,00000000008100005064,11362.000000000,2896805871761.100000000,3.92E-7
Gujarat,00000000008100002613,11362.000000000,2896805871761.100000000,3.92E-7
Gujarat,00000000008100019508,11360.000000000,2896805871761.100000000,3.92E-7
Gujarat,00000000008100000862,11354.000000000,2896805871761.100000000,3.92E-7
Gujarat,00000000008100013664,11353.000000000,2896805871761.100000000,3.92E-7
Gujarat,00000000008100018224,11352.000000000,2896805871761.100000000,3.92E-7
Gujarat,00000000008100008926,11345.000000000,2896805871761.100000000,3.92E-7
Gujarat,00000000008100013747,11343.000000000,2896805871761.100000000,3.92E-7
Gujarat,00000000008100005915,11343.000000000,2896805871761.100000000,3.92E-7
Gujarat,00000000008100018719,11341.000000000,2896805871761.100000000,3.92E-7
Gujarat,00000000008100007202,11338.000000000,2896805871761.100000000,3.91E-7
Gujarat,00000000008100007182,11331.000000000,2896805871761.100000000,3.91E-7
Gujarat,00000000008100021883,11330.000000000,2896805871761.100000000,3.91E-7
Gujarat,00000000008100014133,11328.000000000,2896805871761.100000000,3.91E-7
Gujarat,00000000008100000936,11325.000000000,2896805871761.100000000,3.91E-7
Gujarat,00000000008100013938,11324.000000000,2896805871761.100000000,3.91E-7
Gujarat,00000000008100017961,11324.000000000,2896805871761.100000000,3.91E-7
Gujarat,00000000008100011468,11322.000000000,2896805871761.100000000,3.91E-7
Gujarat,00000000008100018456,11321.000000000,2896805871761.100000000,3.91E-7
Gujarat,00000000008100017654,11320.000000000,2896805871761.100000000,3.91E-7
Gujarat,00000000008100012899,11319.000000000,2896805871761.100000000,3.91E-7
Gujarat,00000000008100020058,11315.000000000,2896805871761.100000000,3.91E-7
Gujarat,00000000008100005615,11314.000000000,2896805871761.100000000,3.91E-7
Gujarat,00000000008100021251,11313.000000000,2896805871761.100000000,3.91E-7
Gujarat,00000000008100006166,11313.000000000,2896805871761.100000000,3.91E-7
Gujarat,00000000008100021865,11306.000000000,2896805871761.100000000,3.90E-7
Gujarat,00000000008100007322,11304.000000000,2896805871761.100000000,3.90E-7
Gujarat,00000000008100011013,11303.000000000,2896805871761.100000000,3.90E-7
Gujarat,00000000008100007387,11301.000000000,2896805871761.100000000,3.90E-7
Gujarat,00000000008100008040,11298.000000000,2896805871761.100000000,3.90E-7
Gujarat,00000000008100006569,11297.000000000,2896805871761.100000000,3.90E-7
Gujarat,00000000008100021711,11296.000000000,2896805871761.100000000,3.90E-7
Gujarat,00000000008100000621,11288.000000000,2896805871761.100000000,3.90E-7
Gujarat,00000000008100000370,11288.000000000,2896805871761.100000000,3.90E-7
Gujarat,00000000008100007100,11286.000000000,2896805871761.100000000,3.90E-7
Gujarat,00000000008100005890,11285.000000000,2896805871761.100000000,3.90E-7
Gujarat,00000000008100020266,11281.000000000,2896805871761.100000000,3.89E-7
Gujarat,00000000008100009085,11272.000000000,2896805871761.100000000,3.89E-7
Gujarat,00000000008100017960,11272.000000000,2896805871761.100000000,3.89E-7
Gujarat,00000000008100017995,11272.000000000,2896805871761.100000000,3.89E-7
Gujarat,00000000008100012026,11271.000000000,2896805871761.100000000,3.89E-7
Gujarat,00000000008100009796,11269.000000000,2896805871761.100000000,3.89E-7
Gujarat,00000000008100002477,11269.000000000,2896805871761.100000000,3.89E-7
Gujarat,00000000008100010033,11264.000000000,2896805871761.100000000,3.89E-7
Gujarat,00000000008100007439,11262.000000000,2896805871761.100000000,3.89E-7
Gujarat,00000000008100022169,11262.000000000,2896805871761.100000000,3.89E-7
Gujarat,00000000008100018850,11259.000000000,2896805871761.100000000,3.89E-7
Gujarat,00000000008100005030,11259.000000000,2896805871761.100000000,3.89E-7
Gujarat,00000000008100000909,11254.000000000,2896805871761.100000000,3.88E-7
Gujarat,00000000008100010739,11252.000000000,2896805871761.100000000,3.88E-7
Gujarat,00000000008100003264,11250.000000000,2896805871761.100000000,3.88E-7
Gujarat,200ML BLACK SQUARE BOT. WITH FLIPTOP CAP,11250.000000000,2896805871761.100000000,3.88E-7
Gujarat,00000000008100013023,11250.000000000,2896805871761.100000000,3.88E-7
Gujarat,00000000008100011160,11246.000000000,2896805871761.100000000,3.88E-7
Gujarat,00000000008100004278,11244.000000000,2896805871761.100000000,3.88E-7
Gujarat,00000000008100018226,11242.000000000,2896805871761.100000000,3.88E-7
Gujarat,00000000008100018128,11242.000000000,2896805871761.100000000,3.88E-7
Gujarat,00000000008100005384,11240.000000000,2896805871761.100000000,3.88E-7
Gujarat,00000000008100018378,11239.000000000,2896805871761.100000000,3.88E-7
Gujarat,00000000008100009988,11237.000000000,2896805871761.100000000,3.88E-7
Gujarat,00000000008100010219,11236.000000000,2896805871761.100000000,3.88E-7
Gujarat,00000000008100016433,11227.000000000,2896805871761.100000000,3.88E-7
Gujarat,00000000008100011337,11227.000000000,2896805871761.100000000,3.88E-7
Gujarat,00000000008100003608,11226.000000000,2896805871761.100000000,3.88E-7
Gujarat,00000000008100018225,11222.000000000,2896805871761.100000000,3.87E-7
Gujarat,00000000008100002579,11220.000000000,2896805871761.100000000,3.87E-7
Gujarat,00000000008100001750,11218.000000000,2896805871761.100000000,3.87E-7
Gujarat,00000000008100008156,11217.000000000,2896805871761.100000000,3.87E-7
Gujarat,00000000008100013418,11216.000000000,2896805871761.100000000,3.87E-7
Gujarat,00000000008100008812,11210.000000000,2896805871761.100000000,3.87E-7
Gujarat,00000000008100000055,11206.000000000,2896805871761.100000000,3.87E-7
Gujarat,00000000008100010489,11205.000000000,2896805871761.100000000,3.87E-7
Gujarat,00000000008100022269,11202.000000000,2896805871761.100000000,3.87E-7
Gujarat,00000000008100018960,11198.000000000,2896805871761.100000000,3.87E-7
Gujarat,00000000008100019416,11196.000000000,2896805871761.100000000,3.86E-7
Gujarat,00000000008100013397,11195.000000000,2896805871761.100000000,3.86E-7
Gujarat,00000000008100011295,11194.000000000,2896805871761.100000000,3.86E-7
Gujarat,00000000008100020923,11191.000000000,2896805871761.100000000,3.86E-7
Gujarat,00000000008100001818,11189.000000000,2896805871761.100000000,3.86E-7
Gujarat,00000000008100006494,11188.000000000,2896805871761.100000000,3.86E-7
Gujarat,00000000008100019899,11186.000000000,2896805871761.100000000,3.86E-7
Gujarat,00000000008100009266,11184.000000000,2896805871761.100000000,3.86E-7
Gujarat,00000000008100010740,11183.000000000,2896805871761.100000000,3.86E-7
Gujarat,00000000008100001992,11177.000000000,2896805871761.100000000,3.86E-7
Gujarat,00000000008100003949,11175.000000000,2896805871761.100000000,3.86E-7
Gujarat,00000000008100005331,11175.000000000,2896805871761.100000000,3.86E-7
Gujarat,00000000008100019829,11174.000000000,2896805871761.100000000,3.86E-7
Gujarat,00000000008100022091,11171.000000000,2896805871761.100000000,3.86E-7
Gujarat,00000000008100009329,11170.000000000,2896805871761.100000000,3.86E-7
Gujarat,00000000008100021963,11168.000000000,2896805871761.100000000,3.86E-7
Gujarat,00000000008100021997,11166.000000000,2896805871761.100000000,3.85E-7
Gujarat,00000000008100000441,11165.000000000,2896805871761.100000000,3.85E-7
Gujarat,00000000008100000160,11164.000000000,2896805871761.100000000,3.85E-7
Gujarat,00000000008100005769,11156.000000000,2896805871761.100000000,3.85E-7
Gujarat,00000000008100020932,11154.000000000,2896805871761.100000000,3.85E-7
Gujarat,00000000008100010430,11150.000000000,2896805871761.100000000,3.85E-7
Gujarat,00000000008100004754,11149.000000000,2896805871761.100000000,3.85E-7
Gujarat,00000000008100019057,11149.000000000,2896805871761.100000000,3.85E-7
Gujarat,00000000008100000002,11147.000000000,2896805871761.100000000,3.85E-7
Gujarat,00000000008100008917,11147.000000000,2896805871761.100000000,3.85E-7
Gujarat,00000000008100004762,11140.000000000,2896805871761.100000000,3.85E-7
Gujarat,00000000008100022234,11139.000000000,2896805871761.100000000,3.85E-7
Gujarat,00000000008100005863,11139.000000000,2896805871761.100000000,3.85E-7
Gujarat,00000000008100020174,11139.000000000,2896805871761.100000000,3.85E-7
Gujarat,00000000008100011601,11138.000000000,2896805871761.100000000,3.84E-7
Gujarat,00000000008100001880,11138.000000000,2896805871761.100000000,3.84E-7
Gujarat,00000000008100006600,11138.000000000,2896805871761.100000000,3.84E-7
Gujarat,00000000008100012411,11135.000000000,2896805871761.100000000,3.84E-7
Gujarat,00000000008100005580,11135.000000000,2896805871761.100000000,3.84E-7
Gujarat,00000000008100004369,11132.000000000,2896805871761.100000000,3.84E-7
Gujarat,00000000008100006923,11130.000000000,2896805871761.100000000,3.84E-7
Gujarat,00000000008100021041,11128.000000000,2896805871761.100000000,3.84E-7
Gujarat,00000000008100011478,11117.000000000,2896805871761.100000000,3.84E-7
Gujarat,00000000008100005036,11117.000000000,2896805871761.100000000,3.84E-7
Gujarat,00000000008100008151,11115.000000000,2896805871761.100000000,3.84E-7
Gujarat,00000000008100016573,11114.000000000,2896805871761.100000000,3.84E-7
Gujarat,00000000008100007711,11112.000000000,2896805871761.100000000,3.84E-7
Gujarat,00000000008100019332,11111.000000000,2896805871761.100000000,3.84E-7
Gujarat,00000000008100004402,11108.000000000,2896805871761.100000000,3.83E-7
Gujarat,00000000008100017324,11107.000000000,2896805871761.100000000,3.83E-7
